student_id,name,interests,preferences,grades_json
2674,Alexandru Dumitrescu_2674,Mecanica|Finante,Tehnic|Umanist,"{""Economie"": 9.0, ""Informatica"": 9.8, ""Geografie"": 9.5, ""Fizica"": 7.9, ""Limba Romana"": 8.7, ""Matematica"": 8.1}"
2675,Laura Petrescu_2675,Informatica|Design|Management,Financiar|Tehnic,"{""Chimie"": 7.1, ""Economie"": 8.1, ""Fizica"": 8.6, ""Informatica"": 8.3, ""Limba Romana"": 7.7, ""Biologie"": 8.9, ""Geografie"": 8.6}"
2676,Roxana Dumitrescu_2676,Management|Drept|Medicina,Social,"{""Istorie"": 8.5, ""Informatica"": 6.1, ""Biologie"": 8.7, ""Geografie"": 9.1, ""Economie"": 7.7, ""Matematica"": 6.9, ""Fizica"": 6.9, ""Desen"": 9.7, ""Chimie"": 6.4, ""Limba Romana"": 9.8}"
2677,Andrei Nicolae_2677,Statistica|Sociologie|Fizica,Tehnic,"{""Geografie"": 9.4, ""Limba Romana"": 7.2, ""Desen"": 7.1, ""Fizica"": 8.7, ""Informatica"": 6.3}"
2678,Laura Olaru_2678,Robotica|Medicina,Medical|Financiar,"{""Geografie"": 8.5, ""Desen"": 7.8, ""Chimie"": 8.6, ""Economie"": 7.3, ""Istorie"": 8.3, ""Limba Romana"": 7.1, ""Biologie"": 6.4, ""Matematica"": 6.5}"
2679,Andrei Stoica_2679,Electronica|Arhitectura|Statistica,Social,"{""Chimie"": 9.0, ""Economie"": 8.8, ""Geografie"": 9.0, ""Desen"": 9.1, ""Limba Romana"": 8.8, ""Biologie"": 8.5, ""Istorie"": 7.5}"
2680,Mihai Olaru_2680,Arheologie|Finante|Arhitectura|Drept,Creativ|Tehnic,"{""Istorie"": 8.6, ""Desen"": 6.6, ""Matematica"": 9.2, ""Biologie"": 8.6, ""Limba Romana"": 7.9, ""Fizica"": 6.9}"
2681,Ana Georgescu_2681,Robotica|Economie|Finante,Social,"{""Matematica"": 8.9, ""Limba Romana"": 8.7, ""Geografie"": 8.3, ""Chimie"": 6.9, ""Informatica"": 8.9, ""Istorie"": 6.5}"
2682,Andrei Petrescu_2682,Economie|Inovatie|Drept,Stiintific|Medical,"{""Limba Romana"": 9.0, ""Informatica"": 7.0, ""Economie"": 8.4, ""Biologie"": 8.2, ""Geografie"": 8.4, ""Desen"": 8.8, ""Matematica"": 9.3}"
2683,Cristian Vasilescu_2683,Drept|Antreprenoriat|Geografie|Robotica,Medical|Stiintific,"{""Geografie"": 7.0, ""Informatica"": 9.9, ""Matematica"": 6.1, ""Istorie"": 9.8, ""Economie"": 8.3}"
2684,Roxana Marin_2684,Fizica|Geografie,Creativ,"{""Economie"": 7.8, ""Informatica"": 7.8, ""Istorie"": 9.4, ""Biologie"": 7.0, ""Geografie"": 9.1, ""Matematica"": 9.7, ""Fizica"": 8.3, ""Chimie"": 7.3, ""Desen"": 8.1}"
2685,Ion Georgescu_2685,Matematica|Genetica|Sociologie,Medical|Creativ,"{""Desen"": 6.8, ""Biologie"": 10.0, ""Economie"": 7.4, ""Geografie"": 9.3, ""Istorie"": 6.8}"
2686,Laura Vasilescu_2686,Materiale|Cibernetica|Marketing|Istorie,Umanist,"{""Informatica"": 7.7, ""Geografie"": 7.8, ""Chimie"": 7.0, ""Desen"": 7.7, ""Biologie"": 9.0, ""Economie"": 8.3, ""Fizica"": 7.6, ""Matematica"": 8.0, ""Limba Romana"": 7.4, ""Istorie"": 9.6}"
2687,Daniel Olaru_2687,Inovatie|Robotica|Sociologie|Matematica,Creativ|Medical,"{""Geografie"": 9.9, ""Economie"": 7.2, ""Desen"": 9.8, ""Biologie"": 9.3, ""Informatica"": 7.0, ""Matematica"": 8.1}"
2688,Mihai Marin_2688,Drept|Fizica|Economie|Biologie,Social|Umanist,"{""Geografie"": 8.9, ""Matematica"": 6.1, ""Istorie"": 10.0, ""Desen"": 9.2, ""Fizica"": 6.7}"
2689,Daniel Georgescu_2689,Cercetare|AI|Medicina,Stiintific|Tehnic,"{""Desen"": 8.8, ""Informatica"": 7.8, ""Istorie"": 9.3, ""Chimie"": 9.2, ""Economie"": 9.2, ""Biologie"": 9.1, ""Geografie"": 7.9}"
2690,Gabriel Petrescu_2690,Inovatie|Geografie,Social|Tehnic,"{""Informatica"": 6.7, ""Fizica"": 7.2, ""Geografie"": 7.1, ""Istorie"": 7.2, ""Biologie"": 9.4, ""Matematica"": 7.0, ""Limba Romana"": 7.1}"
2691,Mihai Stoica_2691,Psihologie|Chimie,Medical|Stiintific,"{""Fizica"": 7.9, ""Limba Romana"": 6.7, ""Istorie"": 7.6, ""Biologie"": 9.3, ""Matematica"": 8.1, ""Informatica"": 9.7, ""Economie"": 7.1}"
2692,Andrei Marin_2692,Informatica|Mecanica|Sociologie,Tehnic|Umanist,"{""Chimie"": 8.0, ""Economie"": 6.4, ""Informatica"": 9.8, ""Fizica"": 9.6, ""Istorie"": 6.9, ""Limba Romana"": 6.8}"
2693,Adriana Petrescu_2693,Biologie|Arheologie|Finante|Robotica,Umanist,"{""Biologie"": 8.7, ""Matematica"": 8.6, ""Economie"": 6.6, ""Desen"": 7.9, ""Fizica"": 7.7, ""Chimie"": 8.4, ""Limba Romana"": 9.4}"
2694,Stefan Georgescu_2694,Chimie|Materiale,Social|Umanist,"{""Biologie"": 6.0, ""Desen"": 9.9, ""Informatica"": 6.8, ""Istorie"": 9.8, ""Geografie"": 9.8, ""Chimie"": 7.7}"
2695,Andrei Olaru_2695,Medicina|Genetica,Umanist|Financiar,"{""Geografie"": 8.6, ""Biologie"": 6.2, ""Desen"": 8.7, ""Istorie"": 8.7, ""Fizica"": 9.0, ""Chimie"": 8.8, ""Limba Romana"": 8.8}"
2696,Laura Vasilescu_2696,Management|Design,Financiar,"{""Limba Romana"": 8.3, ""Matematica"": 7.0, ""Informatica"": 9.0, ""Biologie"": 8.1, ""Geografie"": 9.9, ""Chimie"": 8.5, ""Economie"": 8.9, ""Fizica"": 9.2}"
2697,Andrei Georgescu_2697,Economie|Electronica|Informatica|Sociologie,Medical|Financiar,"{""Informatica"": 6.7, ""Chimie"": 6.0, ""Biologie"": 7.4, ""Matematica"": 7.8, ""Economie"": 6.8, ""Istorie"": 7.4, ""Limba Romana"": 6.9, ""Geografie"": 8.9, ""Fizica"": 8.7, ""Desen"": 6.7}"
2698,Gabriel Radu_2698,Arheologie|Geografie|Matematica|Antreprenoriat,Stiintific,"{""Geografie"": 6.6, ""Biologie"": 8.9, ""Fizica"": 7.6, ""Matematica"": 9.8, ""Informatica"": 8.0, ""Economie"": 7.4, ""Istorie"": 8.8}"
2699,Laura Olaru_2699,Finante|RI|Electronica|Materiale,Medical|Stiintific,"{""Economie"": 6.4, ""Limba Romana"": 7.8, ""Geografie"": 9.8, ""Informatica"": 6.7, ""Desen"": 8.2, ""Fizica"": 8.9, ""Chimie"": 8.6}"
2700,Cristian Dumitrescu_2700,Materiale|Antreprenoriat|RI,Umanist,"{""Fizica"": 9.6, ""Geografie"": 6.9, ""Desen"": 9.1, ""Economie"": 9.6, ""Limba Romana"": 9.5, ""Chimie"": 7.9}"
2701,Mihai Radu_2701,Sociologie|Finante|Biologie,Financiar,"{""Economie"": 8.9, ""Informatica"": 9.4, ""Fizica"": 6.7, ""Chimie"": 8.9, ""Geografie"": 7.9, ""Desen"": 7.6}"
2702,Daniel Georgescu_2702,RI|Istorie|Genetica|Management,Tehnic|Medical,"{""Fizica"": 7.2, ""Economie"": 6.9, ""Desen"": 9.2, ""Limba Romana"": 9.7, ""Istorie"": 8.2, ""Chimie"": 7.4, ""Matematica"": 6.9}"
2703,Daniel Georgescu_2703,Drept|Materiale|Electronica,Tehnic|Umanist,"{""Geografie"": 7.2, ""Informatica"": 8.7, ""Limba Romana"": 6.7, ""Fizica"": 6.3, ""Economie"": 7.4}"
2704,Ana Nicolae_2704,Geografie|Medicina,Social|Creativ,"{""Matematica"": 9.3, ""Informatica"": 8.1, ""Istorie"": 8.3, ""Biologie"": 6.8, ""Economie"": 9.9, ""Chimie"": 7.6, ""Desen"": 7.6}"
2705,Andrei Vasilescu_2705,Matematica|Arhitectura|Economie,Tehnic|Social,"{""Chimie"": 6.9, ""Desen"": 6.6, ""Limba Romana"": 6.6, ""Fizica"": 7.4, ""Matematica"": 6.1, ""Geografie"": 9.7, ""Informatica"": 9.0}"
2706,Maria Petrescu_2706,Electronica|Cercetare|Matematica,Social|Financiar,"{""Geografie"": 9.0, ""Informatica"": 7.0, ""Matematica"": 8.6, ""Fizica"": 8.3, ""Limba Romana"": 9.1}"
2707,Adriana Radu_2707,Electronica|Arhitectura|Marketing|Programare,Medical,"{""Matematica"": 9.9, ""Chimie"": 7.1, ""Limba Romana"": 9.4, ""Geografie"": 8.6, ""Istorie"": 9.3, ""Economie"": 7.8, ""Desen"": 8.6, ""Biologie"": 8.4}"
2708,Elena Georgescu_2708,Arheologie|Geografie|Programare|Statistica,Financiar|Creativ,"{""Chimie"": 7.4, ""Istorie"": 8.5, ""Biologie"": 7.5, ""Fizica"": 7.3, ""Informatica"": 8.2, ""Economie"": 9.6}"
2709,Gabriel Vasilescu_2709,Programare|Robotica|Fizica|Inovatie,Tehnic,"{""Biologie"": 8.2, ""Informatica"": 7.1, ""Chimie"": 6.6, ""Fizica"": 6.1, ""Geografie"": 7.8, ""Matematica"": 6.3}"
2710,Ioana Popescu_2710,Management|Programare|Mecanica|Economie,Creativ|Financiar,"{""Limba Romana"": 9.5, ""Biologie"": 9.1, ""Informatica"": 9.0, ""Istorie"": 7.8, ""Desen"": 9.5, ""Economie"": 8.2}"
2711,Stefan Stoica_2711,Arheologie|Economie,Umanist|Financiar,"{""Limba Romana"": 9.3, ""Chimie"": 6.2, ""Geografie"": 9.5, ""Istorie"": 9.8, ""Desen"": 6.2, ""Economie"": 6.7, ""Matematica"": 8.1}"
2712,Mihai Vasilescu_2712,Management|Finante,Creativ,"{""Chimie"": 6.2, ""Fizica"": 10.0, ""Istorie"": 9.4, ""Informatica"": 7.2, ""Matematica"": 7.0, ""Desen"": 8.6, ""Biologie"": 8.7, ""Economie"": 9.4}"
2713,Stefan Olaru_2713,Drept|Marketing|Robotica|Biologie,Stiintific,"{""Biologie"": 6.9, ""Informatica"": 6.6, ""Economie"": 6.5, ""Desen"": 9.7, ""Istorie"": 7.9}"
2714,Laura Radu_2714,Materiale|Design|Fizica,Creativ|Tehnic,"{""Desen"": 6.4, ""Matematica"": 8.8, ""Biologie"": 8.8, ""Limba Romana"": 9.0, ""Geografie"": 6.9, ""Chimie"": 8.9, ""Istorie"": 6.2, ""Economie"": 7.4}"
2715,Maria Stoica_2715,Genetica|Inovatie,Creativ,"{""Biologie"": 8.7, ""Informatica"": 7.6, ""Economie"": 7.6, ""Istorie"": 8.4, ""Fizica"": 9.2, ""Matematica"": 6.5, ""Chimie"": 6.9}"
2716,Elena Marin_2716,Informatica|Chimie|Robotica,Medical,"{""Matematica"": 7.2, ""Istorie"": 9.5, ""Chimie"": 8.7, ""Geografie"": 8.0, ""Informatica"": 9.5, ""Economie"": 7.6, ""Fizica"": 8.1, ""Biologie"": 10.0, ""Limba Romana"": 8.4, ""Desen"": 7.6}"
2717,Gabriel Georgescu_2717,Antreprenoriat|Sociologie|Robotica,Creativ,"{""Desen"": 7.0, ""Informatica"": 9.7, ""Fizica"": 9.7, ""Chimie"": 6.8, ""Matematica"": 7.1, ""Geografie"": 9.3, ""Economie"": 9.1}"
2718,Gabriel Radu_2718,Genetica|Mecanica,Umanist|Social,"{""Istorie"": 6.8, ""Matematica"": 6.3, ""Fizica"": 9.6, ""Informatica"": 9.8, ""Chimie"": 8.8, ""Desen"": 8.8, ""Geografie"": 8.3, ""Economie"": 8.5}"
2719,Elena Dumitrescu_2719,Geografie|Informatica|Electronica,Medical|Stiintific,"{""Limba Romana"": 6.2, ""Economie"": 8.3, ""Informatica"": 6.6, ""Istorie"": 7.1, ""Chimie"": 7.4}"
2720,Mihai Stoica_2720,Materiale|Arheologie,Umanist|Tehnic,"{""Desen"": 9.7, ""Informatica"": 7.2, ""Biologie"": 9.0, ""Istorie"": 8.4, ""Limba Romana"": 6.6, ""Economie"": 9.7}"
2721,Stefan Marin_2721,Istorie|Medicina,Social|Creativ,"{""Matematica"": 6.4, ""Fizica"": 8.6, ""Desen"": 6.6, ""Chimie"": 7.8, ""Economie"": 8.0, ""Biologie"": 9.1, ""Informatica"": 8.7}"
2722,Elena Radu_2722,Economie|Marketing,Stiintific|Umanist,"{""Biologie"": 6.2, ""Geografie"": 9.0, ""Limba Romana"": 8.3, ""Desen"": 9.7, ""Chimie"": 6.2, ""Informatica"": 7.7, ""Matematica"": 9.3, ""Economie"": 8.3, ""Fizica"": 9.2, ""Istorie"": 7.4}"
2723,Alexandru Marin_2723,RI|Drept|Cibernetica,Financiar|Umanist,"{""Geografie"": 9.3, ""Istorie"": 9.5, ""Economie"": 9.7, ""Desen"": 6.9, ""Matematica"": 8.2}"
2724,Ana Popescu_2724,Chimie|Programare|Informatica|Biologie,Social,"{""Chimie"": 7.1, ""Desen"": 9.8, ""Limba Romana"": 8.1, ""Matematica"": 7.8, ""Biologie"": 9.8, ""Informatica"": 8.2, ""Economie"": 8.6, ""Istorie"": 9.8}"
2725,Gabriel Ionescu_2725,Inovatie|RI|Biologie|Materiale,Medical,"{""Limba Romana"": 9.9, ""Informatica"": 9.3, ""Geografie"": 7.6, ""Istorie"": 7.3, ""Economie"": 8.8, ""Matematica"": 6.6, ""Biologie"": 8.0, ""Fizica"": 8.1, ""Desen"": 8.2}"
2726,Ana Vasilescu_2726,Economie|Robotica,Stiintific,"{""Economie"": 6.3, ""Chimie"": 9.0, ""Matematica"": 7.9, ""Biologie"": 8.5, ""Desen"": 6.7, ""Geografie"": 8.0}"
2727,Laura Radu_2727,Informatica|Inovatie|Geografie,Umanist|Stiintific,"{""Economie"": 8.7, ""Limba Romana"": 10.0, ""Matematica"": 8.7, ""Geografie"": 7.3, ""Fizica"": 7.5, ""Biologie"": 7.6, ""Chimie"": 8.9, ""Desen"": 6.4, ""Istorie"": 6.3}"
2728,Stefan Petrescu_2728,Matematica|Economie|Biologie|Arheologie,Umanist,"{""Geografie"": 9.1, ""Chimie"": 6.4, ""Economie"": 9.8, ""Matematica"": 9.6, ""Limba Romana"": 9.0, ""Desen"": 6.1, ""Fizica"": 9.4, ""Biologie"": 6.9, ""Informatica"": 7.1, ""Istorie"": 8.0}"
2729,Mihai Radu_2729,Marketing|Antreprenoriat,Medical|Social,"{""Desen"": 8.4, ""Matematica"": 7.9, ""Limba Romana"": 7.7, ""Biologie"": 8.9, ""Istorie"": 8.6}"
2730,Daniel Popescu_2730,Chimie|Materiale,Umanist|Social,"{""Desen"": 9.1, ""Biologie"": 8.2, ""Economie"": 7.2, ""Matematica"": 6.8, ""Istorie"": 9.1}"
2731,Adriana Popescu_2731,RI|Inovatie|Mecanica,Medical|Financiar,"{""Geografie"": 7.2, ""Biologie"": 6.6, ""Chimie"": 8.1, ""Informatica"": 7.8, ""Desen"": 7.2, ""Economie"": 6.1, ""Limba Romana"": 6.0, ""Istorie"": 7.8}"
2732,Daniel Georgescu_2732,RI|Robotica|Biologie|Cercetare,Tehnic|Umanist,"{""Informatica"": 8.3, ""Economie"": 9.3, ""Limba Romana"": 9.6, ""Matematica"": 9.1, ""Biologie"": 9.0, ""Desen"": 6.6, ""Istorie"": 8.9, ""Chimie"": 6.8}"
2733,Maria Olaru_2733,Economie|Medicina,Financiar,"{""Geografie"": 9.0, ""Biologie"": 9.3, ""Istorie"": 7.4, ""Desen"": 7.7, ""Chimie"": 8.7, ""Informatica"": 8.7, ""Economie"": 8.9, ""Limba Romana"": 6.3, ""Fizica"": 8.7, ""Matematica"": 6.7}"
2734,Maria Nicolae_2734,Design|AI|Fizica,Social,"{""Chimie"": 7.5, ""Informatica"": 9.3, ""Matematica"": 7.8, ""Limba Romana"": 7.3, ""Fizica"": 8.0, ""Biologie"": 9.6}"
2735,Gabriel Ionescu_2735,Cibernetica|Drept,Tehnic,"{""Biologie"": 9.2, ""Chimie"": 7.4, ""Istorie"": 9.4, ""Geografie"": 9.4, ""Matematica"": 9.2, ""Informatica"": 9.2, ""Economie"": 8.8, ""Desen"": 9.2, ""Limba Romana"": 8.3}"
2736,Cristian Marin_2736,Medicina|Management|Design,Umanist|Creativ,"{""Fizica"": 6.5, ""Istorie"": 8.6, ""Matematica"": 6.8, ""Limba Romana"": 8.7, ""Biologie"": 10.0, ""Desen"": 6.4, ""Geografie"": 7.8}"
2737,Adriana Stoica_2737,Materiale|Statistica,Medical,"{""Matematica"": 9.9, ""Fizica"": 7.8, ""Informatica"": 7.8, ""Geografie"": 7.7, ""Biologie"": 9.9, ""Desen"": 9.7, ""Chimie"": 7.0, ""Economie"": 7.3, ""Limba Romana"": 9.9}"
2738,Maria Petrescu_2738,Psihologie|RI,Social|Umanist,"{""Fizica"": 6.3, ""Matematica"": 6.2, ""Geografie"": 6.0, ""Chimie"": 6.9, ""Limba Romana"": 6.5, ""Desen"": 9.6}"
2739,Daniel Stanescu_2739,AI|Management,Financiar|Social,"{""Limba Romana"": 7.0, ""Fizica"": 6.3, ""Informatica"": 7.6, ""Chimie"": 7.0, ""Istorie"": 9.5, ""Matematica"": 6.6, ""Geografie"": 9.7, ""Biologie"": 6.2, ""Desen"": 9.3}"
2740,Maria Dumitrescu_2740,Electronica|Materiale,Tehnic|Financiar,"{""Fizica"": 10.0, ""Desen"": 8.7, ""Matematica"": 8.9, ""Biologie"": 6.3, ""Economie"": 8.9, ""Limba Romana"": 9.3, ""Istorie"": 8.0, ""Chimie"": 7.4, ""Informatica"": 6.1, ""Geografie"": 9.8}"
2741,Daniel Radu_2741,Psihologie|Design,Stiintific|Tehnic,"{""Matematica"": 7.6, ""Economie"": 9.7, ""Chimie"": 7.7, ""Informatica"": 8.8, ""Limba Romana"": 9.7, ""Fizica"": 6.3, ""Biologie"": 6.0, ""Geografie"": 7.6, ""Desen"": 9.7}"
2742,Mihai Nicolae_2742,Marketing|AI|Geografie,Tehnic|Umanist,"{""Desen"": 9.9, ""Fizica"": 7.7, ""Matematica"": 6.5, ""Geografie"": 6.3, ""Economie"": 7.2}"
2743,Alexandru Nicolae_2743,Medicina|Antreprenoriat|Sociologie|Inovatie,Tehnic,"{""Desen"": 7.6, ""Chimie"": 8.2, ""Economie"": 8.9, ""Geografie"": 6.9, ""Fizica"": 9.1, ""Istorie"": 8.0, ""Informatica"": 9.8, ""Limba Romana"": 8.4, ""Biologie"": 7.6, ""Matematica"": 6.3}"
2744,Cristian Petrescu_2744,Economie|Biologie|Istorie|Statistica,Social|Financiar,"{""Desen"": 9.9, ""Economie"": 8.0, ""Informatica"": 9.0, ""Istorie"": 9.0, ""Limba Romana"": 6.1, ""Geografie"": 8.4, ""Biologie"": 9.3, ""Fizica"": 9.5}"
2745,Ion Ionescu_2745,Fizica|Robotica,Stiintific|Creativ,"{""Economie"": 6.5, ""Desen"": 6.6, ""Istorie"": 7.9, ""Biologie"": 9.2, ""Chimie"": 6.2, ""Geografie"": 6.8, ""Informatica"": 6.4, ""Matematica"": 6.1}"
2746,Gabriel Georgescu_2746,Electronica|Antreprenoriat|Matematica,Medical|Umanist,"{""Fizica"": 6.1, ""Desen"": 8.9, ""Biologie"": 7.9, ""Limba Romana"": 7.5, ""Economie"": 9.6, ""Informatica"": 8.4, ""Istorie"": 7.2, ""Chimie"": 10.0, ""Matematica"": 6.2}"
2747,Stefan Ionescu_2747,Programare|Biologie|Antreprenoriat|Geografie,Medical,"{""Chimie"": 8.6, ""Matematica"": 7.8, ""Fizica"": 7.5, ""Istorie"": 8.1, ""Desen"": 7.4, ""Economie"": 9.3, ""Geografie"": 8.6, ""Limba Romana"": 9.2, ""Biologie"": 6.7}"
2748,Laura Petrescu_2748,Psihologie|Marketing|Design,Medical,"{""Economie"": 8.3, ""Matematica"": 8.8, ""Geografie"": 7.3, ""Fizica"": 6.1, ""Biologie"": 9.5, ""Limba Romana"": 7.5}"
2749,Maria Olaru_2749,Geografie|Materiale,Financiar|Umanist,"{""Istorie"": 9.6, ""Limba Romana"": 7.0, ""Fizica"": 9.6, ""Matematica"": 9.9, ""Economie"": 7.7, ""Biologie"": 9.6}"
2750,Roxana Nicolae_2750,Cibernetica|AI,Stiintific|Tehnic,"{""Economie"": 8.2, ""Biologie"": 8.5, ""Istorie"": 9.0, ""Fizica"": 6.1, ""Chimie"": 9.5, ""Desen"": 8.8, ""Geografie"": 7.3, ""Informatica"": 6.5}"
2751,Andrei Stanescu_2751,RI|Robotica|Medicina|Cibernetica,Tehnic|Stiintific,"{""Matematica"": 8.2, ""Chimie"": 7.6, ""Fizica"": 6.3, ""Desen"": 7.9, ""Economie"": 9.2}"
2752,Elena Radu_2752,Informatica|Chimie|Cibernetica|Arhitectura,Creativ,"{""Biologie"": 6.6, ""Fizica"": 6.1, ""Istorie"": 6.8, ""Chimie"": 6.2, ""Informatica"": 9.8, ""Matematica"": 8.9}"
2753,Roxana Olaru_2753,Cercetare|Fizica|AI,Creativ|Financiar,"{""Economie"": 9.2, ""Biologie"": 6.5, ""Informatica"": 6.8, ""Geografie"": 9.9, ""Desen"": 7.7, ""Fizica"": 7.5}"
2754,Stefan Dumitrescu_2754,Arheologie|Cibernetica,Financiar|Umanist,"{""Biologie"": 7.5, ""Limba Romana"": 6.6, ""Economie"": 7.7, ""Fizica"": 6.3, ""Istorie"": 9.6, ""Informatica"": 9.7}"
2755,Elena Olaru_2755,Drept|Finante|Materiale|Programare,Umanist,"{""Economie"": 8.6, ""Desen"": 9.1, ""Informatica"": 8.1, ""Geografie"": 6.8, ""Chimie"": 9.5}"
2756,Alexandru Olaru_2756,Genetica|Psihologie,Tehnic,"{""Chimie"": 8.3, ""Matematica"": 8.4, ""Fizica"": 6.9, ""Biologie"": 6.1, ""Economie"": 8.5, ""Istorie"": 7.9, ""Desen"": 7.7}"
2757,Adriana Olaru_2757,Robotica|Mecanica|Antreprenoriat|Sociologie,Creativ|Stiintific,"{""Chimie"": 9.3, ""Istorie"": 9.1, ""Informatica"": 9.5, ""Limba Romana"": 9.7, ""Desen"": 6.8, ""Fizica"": 6.5, ""Geografie"": 7.0, ""Biologie"": 7.7, ""Matematica"": 7.6}"
2758,Mihai Nicolae_2758,Sociologie|Design|Mecanica,Creativ,"{""Istorie"": 6.3, ""Geografie"": 9.2, ""Fizica"": 7.3, ""Desen"": 6.0, ""Chimie"": 9.7, ""Economie"": 9.0, ""Matematica"": 7.4}"
2759,Ion Marin_2759,AI|Matematica|Biologie,Financiar,"{""Fizica"": 6.2, ""Economie"": 6.0, ""Geografie"": 8.3, ""Chimie"": 8.7, ""Limba Romana"": 9.2, ""Istorie"": 8.3, ""Matematica"": 6.9, ""Desen"": 6.6, ""Biologie"": 6.5}"
2760,Roxana Petrescu_2760,Fizica|Istorie,Medical|Creativ,"{""Fizica"": 8.4, ""Informatica"": 6.2, ""Chimie"": 8.6, ""Biologie"": 6.6, ""Matematica"": 6.7, ""Limba Romana"": 8.6, ""Economie"": 9.1, ""Geografie"": 7.0}"
2761,Laura Georgescu_2761,Chimie|Matematica|Cercetare,Creativ|Stiintific,"{""Chimie"": 9.4, ""Informatica"": 6.3, ""Istorie"": 8.3, ""Biologie"": 7.3, ""Desen"": 8.1, ""Economie"": 7.0, ""Geografie"": 7.1}"
2762,Andrei Olaru_2762,Chimie|Informatica|AI,Creativ,"{""Limba Romana"": 6.3, ""Biologie"": 7.5, ""Fizica"": 8.3, ""Geografie"": 9.1, ""Informatica"": 9.3, ""Economie"": 8.4, ""Matematica"": 9.6, ""Desen"": 7.4, ""Chimie"": 7.0, ""Istorie"": 8.9}"
2763,Elena Petrescu_2763,Mecanica|RI|AI|Matematica,Creativ|Financiar,"{""Geografie"": 7.9, ""Istorie"": 6.8, ""Informatica"": 8.3, ""Economie"": 7.6, ""Desen"": 6.1}"
2764,Ion Olaru_2764,Medicina|Istorie,Medical|Umanist,"{""Istorie"": 7.3, ""Matematica"": 6.4, ""Fizica"": 7.3, ""Informatica"": 7.3, ""Desen"": 9.4, ""Chimie"": 8.4, ""Economie"": 8.4}"
2765,Elena Radu_2765,Robotica|Informatica,Stiintific|Tehnic,"{""Limba Romana"": 6.6, ""Desen"": 8.3, ""Matematica"": 6.2, ""Chimie"": 7.6, ""Fizica"": 6.6, ""Informatica"": 8.4, ""Biologie"": 7.2}"
2766,Daniel Radu_2766,Chimie|Statistica,Medical,"{""Chimie"": 8.4, ""Fizica"": 8.0, ""Istorie"": 8.7, ""Limba Romana"": 7.3, ""Biologie"": 6.8, ""Desen"": 7.8, ""Economie"": 7.7, ""Informatica"": 9.3, ""Geografie"": 6.4}"
2767,Ioana Stanescu_2767,Geografie|Mecanica|Management|Matematica,Tehnic|Umanist,"{""Istorie"": 6.4, ""Matematica"": 9.4, ""Limba Romana"": 6.1, ""Geografie"": 10.0, ""Informatica"": 10.0, ""Fizica"": 7.7}"
2768,Gabriel Olaru_2768,Economie|Geografie,Medical,"{""Geografie"": 9.7, ""Chimie"": 7.3, ""Limba Romana"": 9.8, ""Matematica"": 8.2, ""Economie"": 8.0, ""Informatica"": 9.6, ""Istorie"": 8.9, ""Biologie"": 8.5, ""Fizica"": 7.9}"
2769,Elena Radu_2769,Design|Finante,Medical,"{""Desen"": 6.9, ""Economie"": 6.8, ""Istorie"": 8.4, ""Biologie"": 7.5, ""Informatica"": 7.3, ""Matematica"": 8.9, ""Chimie"": 7.9}"
2770,Daniel Radu_2770,Psihologie|Arhitectura|Chimie,Creativ|Umanist,"{""Matematica"": 6.3, ""Desen"": 9.8, ""Biologie"": 9.7, ""Chimie"": 8.5, ""Fizica"": 8.8, ""Istorie"": 9.8, ""Geografie"": 8.5, ""Limba Romana"": 8.9}"
2771,Roxana Georgescu_2771,Statistica|Robotica,Umanist|Medical,"{""Desen"": 6.9, ""Economie"": 8.7, ""Limba Romana"": 9.5, ""Geografie"": 9.7, ""Istorie"": 9.6, ""Informatica"": 10.0, ""Biologie"": 7.5, ""Chimie"": 7.3}"
2772,Stefan Petrescu_2772,Matematica|Fizica|Management,Tehnic|Stiintific,"{""Informatica"": 7.4, ""Matematica"": 9.9, ""Chimie"": 9.7, ""Desen"": 9.1, ""Geografie"": 8.2, ""Biologie"": 7.6}"
2773,Roxana Marin_2773,Electronica|Psihologie|Arheologie|Informatica,Financiar,"{""Matematica"": 9.6, ""Geografie"": 8.2, ""Limba Romana"": 9.7, ""Istorie"": 7.0, ""Informatica"": 9.6}"
2774,Mihai Nicolae_2774,Biologie|Cercetare|Chimie,Umanist|Creativ,"{""Geografie"": 7.6, ""Matematica"": 7.9, ""Limba Romana"": 9.7, ""Chimie"": 8.9, ""Informatica"": 9.6, ""Biologie"": 8.2, ""Fizica"": 9.1}"
2775,Mihai Vasilescu_2775,Drept|Cercetare|Sociologie|Economie,Medical,"{""Chimie"": 8.8, ""Istorie"": 6.5, ""Economie"": 6.4, ""Limba Romana"": 9.2, ""Biologie"": 9.2, ""Informatica"": 9.1, ""Desen"": 8.1, ""Fizica"": 6.9, ""Matematica"": 6.0}"
2776,Stefan Vasilescu_2776,AI|Matematica|Informatica,Financiar,"{""Economie"": 9.6, ""Desen"": 8.8, ""Fizica"": 6.4, ""Geografie"": 7.3, ""Limba Romana"": 8.0, ""Biologie"": 7.6, ""Informatica"": 6.7, ""Chimie"": 6.5, ""Matematica"": 9.7, ""Istorie"": 6.2}"
